p,k,RMSE,MAE,MBE,R2
1.1,14,2.584446631357971,1.8983154849361872,0.0149463641151232,0.8380831392402124
1.1,15,2.5858304042905345,1.9000594421971324,0.0031943374963544,0.8379097047038038
1.1,16,2.566863077891158,1.8876823902865096,-0.0103802296722406,0.840278880921647
1.1,17,2.581206829752025,1.8847630918777392,-0.0144541445466247,0.8384888351439393
1.1,18,2.60589602233401,1.891369151564521,-0.006923865759863,0.8353843564400598
1.1,19,2.621137967735711,1.8959336696076632,-0.0152880968334632,0.833453043438896
1.1,20,2.6267331710577952,1.8970854826956616,-0.0264566578307969,0.8327412467335115
1.1,21,2.6246242687101575,1.900976414275645,-0.0254810521506193,0.8330097100732432
1.1,22,2.633438389056997,1.9002991777497729,-0.0291153615609351,0.831886239578119
1.1,23,2.659528534190808,1.918744691786892,-0.0206122553970957,0.8285386468694148
1.1,24,2.659941895157494,1.9104858153718256,-0.0278221009038139,0.82848534348295
1.1,25,2.656360541530832,1.894243604473682,-0.0259203491570369,0.8289468882416016
1.1,26,2.6607263857974384,1.8932355387761528,-0.0315996042928493,0.828384159705664
1.1,27,2.664093435834382,1.8880170250724184,-0.0309432327054792,0.8279495379862558
1.1,28,2.682308049974848,1.8992975101755225,-0.0292846251886347,0.8255888505829823
1.1,29,2.685852404011109,1.90195226444105,-0.0405176635907392,0.8251276184854747
1.1,30,2.701111508517371,1.9104463828392344,-0.0519811362011385,0.823134972943636
1.1,31,2.704915342896768,1.915136863677965,-0.0512723120464293,0.8226364826159187
1.1,32,2.7348285873024407,1.932842232564931,-0.0439089969060109,0.818691919459871
1.1,33,2.741805274373758,1.9394815249959043,-0.0397623391229915,0.8177656872291412
1.1,34,2.757886517316815,1.9516432674950184,-0.0410505815676208,0.8156217359933154
1.1,35,2.767902010741132,1.9557841360480817,-0.0389934689400174,0.8142801344510225
1.1,36,2.7723849964757163,1.957143848009726,-0.0459685728664533,0.8136780511826703
1.1,37,2.7821973008887526,1.9636938197851228,-0.0533133610694734,0.8123568183508769
1.1,38,2.7866280350034174,1.9638569411641276,-0.0630062125459477,0.8117586874716353
1.1,39,2.7850213423343284,1.9649219095400408,-0.064954616974895,0.8119756943646106
1.1,40,2.796011522088147,1.9698177239619497,-0.0717233251913218,0.8104888130153407
1.1999999999999995,2,3.172424933818669,2.1818367379746344,-0.2260104525341602,0.7560281904362227
1.1999999999999995,3,3.0330125797832603,2.0857590220426867,-0.1419344644687799,0.776999744074699
