p,k,RMSE,MAE,MBE,R2
1.1999999999999995,21,10.416461706101355,6.197903107465286,2.2807811064447003,-0.2518746090907957
1.1999999999999995,22,10.513874976083514,6.226894663240761,2.332806876790128,-0.2753988015717066
1.1999999999999995,23,10.56036623666395,6.266604896213909,2.388468199659558,-0.286703101098964
1.1999999999999995,24,10.573311890009586,6.284365603973307,2.396097685124853,-0.2898597003558523
1.1999999999999995,25,10.592333283284807,6.293022872728761,2.4112874553264296,-0.2945047913283127
1.1999999999999995,26,10.603117499746784,6.295869947177546,2.4291781932853542,-0.2971420433980607
1.1999999999999995,27,10.614986055472418,6.303415934223228,2.4471740369263273,-0.3000475697971969
1.1999999999999995,28,10.631062677583945,6.329670443148259,2.4737612842634,-0.3039884511940061
1.1999999999999995,29,10.640020700148751,6.331874225984891,2.4966048799214047,-0.3061869293245878
1.1999999999999995,30,10.72997794381712,6.403176535907956,2.586710718928373,-0.3283669027976992
1.1999999999999995,31,10.710415357790234,6.404898412680659,2.5926540062912244,-0.3235276378488485
1.1999999999999995,32,10.700719553618075,6.406575121455371,2.60527768589019,-0.3211324261115984
1.1999999999999995,33,10.746346023632627,6.42394316195922,2.6221104394428725,-0.3324227171577232
1.1999999999999995,34,10.743748386718911,6.428303316790224,2.61951751348163,-0.3317786410954684
1.1999999999999995,35,10.739687634975668,6.429867582621257,2.621871509762947,-0.3307721021810204
1.1999999999999995,36,10.767986262311528,6.439279880845105,2.636393092580761,-0.3377943992991186
1.1999999999999995,37,10.775062921319003,6.444225569848754,2.63687990830408,-0.3395533587595247
1.1999999999999995,38,10.792052890124898,6.449928395682282,2.655409441488015,-0.3437810673044128
1.1999999999999995,39,10.78920389641702,6.451588473244572,2.660375847060325,-0.3430716715088679
1.1999999999999995,40,10.789156188256005,6.452713663321611,2.672674362922826,-0.3430597938321629
1.2999999999999998,2,9.753238750424618,5.668856988506926,0.973909380102446,-0.0975342927584355
1.2999999999999998,3,9.47126358101916,5.706034802498407,1.2379170351965714,-0.0349901909524301
1.2999999999999998,4,9.16101888215292,5.634326722720666,1.190868471007568,0.031704431237277
1.2999999999999998,5,9.543532905482447,5.836382850216941,1.5137946640831283,-0.0508451843149122
1.2999999999999998,6,9.410050702266131,5.81824565121075,1.4646466741133464,-0.0216551174682548
1.2999999999999998,7,9.381536331810793,5.800330531548611,1.5084820450754666,-0.0154728522087344
1.2999999999999998,8,9.37950605118908,5.824362368543292,1.5760955877986873,-0.0150333779706874
1.2999999999999998,9,9.378742882237576,5.831058570982451,1.620689424919194,-0.0148682071312031
