Station,Country,Longitude,Latitude,Average,Model_Raw,Interpolated_Bias,Model_Corrected,Residual,Active
DESN052,DE,13.7515,50.7315,7.55,5.106087684631348,1.800013247932805,9.191025477442968,1.641025477442969,0
IT1090A,IT,13.7875,45.6231,24.741,36.64666748046875,2.232682580148955,81.82037610415378,57.07937610415378,0
IT1423A,IT,14.2347,42.4564,24.436,9.129536628723145,3.7967051900163593,34.662159100717616,10.226159100717616,0
AT4S184,AT,14.2975,48.3061,28.124,10.46548557281494,1.1572450056614882,12.11113091096245,-16.01286908903755,0
AT4S416,AT,14.3148,48.2733,31.895,24.734161376953125,1.1461464346140808,28.348970875364127,-3.546029124635872,0
PL0182A,PL,14.3822,53.1223,4.651,4.742766380310059,1.4744526551859132,6.9929844823746485,2.3419844823746487,0
AT0ZOE2,AT,14.4409,47.8383,4.295,3.2568533420562744,1.812395719584866,5.902707056458457,1.607707056458457,0
CZ0ARIE,CZ,14.4427,50.0815,25.589,19.11733055114746,1.672589916222747,31.9754543049463,6.386454304946302,0
CZ0ALIB,CZ,14.4459,50.0073,18.094,19.11733055114746,1.6830280784120892,32.175004101866435,14.081004101866434,0
HR0005A,HR,14.4835,45.3208,12.57,9.891201972961426,1.4568934532956233,14.410427399632251,1.8404273996322529,0
PL0248A,PL,14.6633,53.381,14.639,6.8318705558776855,1.630313811732207,11.13809292721398,-3.5009070727860205,0
IT1798A,IT,14.6747,41.5542,21.245,4.612969398498535,3.9211028503685665,18.08792745711558,-3.1570725428844213,0
IT2213A,IT,14.7024,40.711,16.839,9.828258514404297,1.727705274691112,16.980334076364137,0.1413340763641386,0
AT60119,AT,14.8251,47.2104,17.68,7.628194332122803,2.198388802298894,16.769737001498658,-0.9102629985013416,0
CZ0SMBO,CZ,14.9139,50.4286,18.783,8.42936897277832,2.025568933911053,17.07426792373349,-1.7087320762665108,0
AT30502,AT,15.0467,48.8786,6.112,3.989048719406128,1.9481317347121343,7.771192401587879,1.6591924015878785,0
AT60106,AT,15.0867,47.0633,19.665,9.21721363067627,0.8252564764387271,7.606565243434905,-12.058434756565095,0
IT0611A,IT,15.1288,37.1824,8.174,14.803647994995115,0.9536187796219032,14.117036734939475,5.9430367349394775,0
AT31204,AT,15.205,48.2128,17.429,8.132020950317383,1.6288457808573673,13.245808014768189,-4.183191985231812,0
AT60195,AT,15.2128,46.8139,13.194,8.5807466506958,1.2977993166736654,11.136087139822854,-2.0579128601771473,0
PL0209A,PL,15.2287,52.7382,20.461,6.1770758628845215,1.8532582079037132,11.447716543734652,-9.013283456265349,0
AT60138,AT,15.4151,47.0944,23.203,25.444189071655273,1.2433038729836,31.63485881771599,8.431858817715995,0
AT60170,AT,15.4331,47.0417,31.115,25.444189071655273,1.1712378372313883,29.80119697839205,-1.3138030216079493,0
SE0039R,SE,15.472,59.7282,1.218,1.5745338201522827,0.9527615636980188,1.5001553045837035,0.2821553045837037,0
PL0213A,PL,15.5189,51.9398,17.756,6.47148323059082,1.9013439163036552,12.30451526994498,-5.45148473005502,0
AT31701,AT,15.5455,48.3704,10.096,6.624701499938965,1.8872508655099876,12.502473639505125,2.4064736395051245,0
AT60194,AT,15.6731,47.6047,19.617,2.6007962226867676,1.715749927893286,4.462315931539952,-15.15468406846005,0
PL0003R,PL,15.7397,50.7364,3.821,3.0940465927124023,2.543682484339254,7.870272123612088,4.049272123612088,0
AT60156,AT,15.8822,47.3481,3.386,4.790595531463623,2.058304907682638,9.86050629313409,6.47450629313409,0
AT9JAEG,AT,16.2972,48.2702,10.395,11.673812866210938,1.212829170410141,14.158340774049842,3.7633407740498424,0
AT9LIES,AT,16.3001,48.1412,22.085,28.08897590637207,1.1800297378639948,33.1458268756643,11.060826875664295,0
SE159227,SE,16.3212,62.2809,0.419,0.7614103555679321,0.783423411955904,0.5965066986575874,0.1775066986575874,0
AT9GAUD,AT,16.3393,48.1871,30.315,28.08897590637207,1.177227674861415,33.0671197954967,2.7521197954967,0
AT900ZA,AT,16.3571,48.249,22.014,20.20232391357422,1.1449021804442812,23.129684698692767,1.1156846986927675,0
AT90LAA,AT,16.3929,48.161,27.347,28.08897590637207,1.1481674752615187,32.25084854910085,4.90384854910085,0
AT32701,AT,16.4759,48.1456,19.326,24.807167053222656,1.114316494885092,27.643035438776003,8.317035438776003,0
AT900KE,AT,16.4761,48.1567,24.77,24.807167053222656,1.1251934452607175,27.91286176377377,3.1428617637737695,0
PL0187A,PL,16.6481,50.7328,15.8,4.698017597198486,2.9859801313831595,14.028187202123132,-1.7718127978768692,0
PL0504A,PL,16.6537,50.4335,16.797,5.322688102722168,2.707887967937559,14.413243070445752,-2.3837569295542487,0
AT30302,AT,16.6753,48.05,12.545,9.982467651367188,1.3682254280052473,13.658266074840403,1.1132660748404053,0
PL0171A,PL,17.0467,54.4636,11.618,3.7677061557769775,2.0562997584098115,7.747533257883359,-3.8704667421166414,0
PL0573A,PL,17.0742,52.2767,14.981,6.079857349395752,2.490595134681104,15.142463133960211,0.161463133960213,0
PL0193A,PL,17.1411,51.1159,17.146,7.737683296203613,2.6563259218610993,20.553808714857293,3.4078087148572926,0
PL0004R,PL,17.5345,54.7541,4.649,3.0646347999572754,2.0107807192524736,6.162308567304251,1.513308567304251,0
HU0025A,HU,17.6497,47.6761,26.481,8.616357803344727,2.1324282318364824,18.373764635456872,-8.10723536454313,0
CZ0ZZLN,CZ,17.6672,49.2329,16.272,7.179233074188232,2.3888815058405246,17.150337117046885,0.8783371170468861,0
PL0247A,PL,17.7732,52.5013,10.347,6.295222282409668,2.035461729536109,12.813684034767835,2.4666840347678356,0
IT1702A,IT,17.9436,40.6508,12.999,13.20854663848877,1.146722496728338,15.14653757944054,2.147537579440538,0
PL0503A,PL,18.0491,51.748,11.145,6.756128787994385,2.361528464527433,15.954790442861963,4.809790442861965,0
CZ0TOFF,CZ,18.2637,49.8392,23.268,12.863958358764648,2.376877637602138,30.576054953992795,7.308054953992794,0
SE00186,SE,18.299,63.053,0.661,1.169905185699463,0.8186842924870844,0.957782999231336,0.2967829992313359,0
CZ0TVER,CZ,18.4229,49.9247,17.066,9.422207832336426,2.2636514164992256,21.32859410621845,4.262594106218451,0
CZ0TCTN,CZ,18.6097,49.749,23.566,9.67685890197754,1.6011392074653903,15.493998193066728,-8.072001806933272,0
CZ0TTRK,CZ,18.643,49.6724,15.788,8.798334121704102,1.795529648763265,15.797669775245216,0.0096697752452143,0
HU0042A,HU,19.1461,47.5419,26.113,16.735578536987305,1.789993800835714,29.956581834606503,3.8435818346065034,0
HU0022A,HU,19.1842,47.4308,28.323,17.2321834564209,1.8101097169345508,31.192142718466283,2.869142718466282,0
PL0529A,PL,19.1844,50.286,25.764,11.94947624206543,1.8051449172341696,21.570536301974872,-4.193463698025127,0
PL0398A,PL,19.6877,52.5563,16.0,10.691152572631836,1.90897102533834,20.40910048862563,4.409100488625629,0
PL0136A,PL,19.7098,52.5509,16.964,8.852744102478027,1.9302951908191577,17.088409366565994,0.1244093665659953,0
PL0126A,PL,19.9601,49.2936,18.545,2.1897244453430176,2.495151498158135,5.463694230351122,-13.08130576964888,0
PL0176A,PL,19.9698,53.6925,13.363,4.3018035888671875,2.594575153703495,11.16135270778733,-2.2016472922126695,0
ES1992A,ES,2.1151,41.3875,34.535,53.296173095703125,1.1246312122695044,59.93853975794595,25.40353975794595,0
ES1679A,ES,2.1874,41.3864,42.346,53.296173095703125,1.0754770471652075,57.318810866172576,14.97281086617258,0
ES1453A,ES,2.2095,41.4474,37.429,26.808319091796875,1.5152382901336503,40.6209915820116,3.191991582011596,0
FR12053,FR,2.2302,43.6105,9.081,4.363452911376953,3.8795598832259177,16.928276867323362,7.847276867323362,0
ES1892A,ES,2.2379,41.444,40.67,26.808319091796875,1.6685626735979275,44.73136057847496,4.061360578474954,0
FR18035,FR,2.2398,49.8689,14.597,9.194125175476074,2.2769243399399697,20.93432739649632,6.337327396496319,0
FR04059,FR,2.3617,48.9372,32.629,41.27894592285156,0.8804839608881261,36.34544980743911,3.716449807439112,0
FR04146,FR,2.395,48.8175,34.923,56.03215408325195,0.7668717486403502,42.96947598190896,8.046475981908962,0
FR04149,FR,2.4572,48.7067,22.437,28.389097213745117,1.0131694502953832,28.762966018432333,6.325966018432332,0
FR18043,FR,2.4744,49.2596,22.825,13.191585540771484,1.7517496326438873,23.108355125036866,0.2833551250368629,0
FR04101,FR,2.5175,48.8164,29.06,29.58118438720703,0.9265305167391829,27.40787005603598,-1.6521299439640202,0
BETN029,BE,2.5823,51.0163,10.456,10.973010063171388,1.3714595884536926,15.049039865335258,4.593039865335259,0
