Station,Country,Longitude,Latitude,Average,Model_Raw,Model_Corrected,Residual
FR08022,FR,3.5048,43.2875,67.486,87.68094,75.38869,7.902687133789058
FR08023,FR,3.1888,43.4068,67.714,74.81993,65.29323,-2.420771850585936
FR08209,FR,4.6796,43.9426,64.478,78.20191,73.03,8.55199877929688
FR08614,FR,4.3744,43.8344,60.466,76.510414,64.48815,4.022151550292968
FR08617,FR,4.2658,43.9254,55.997,74.174355,57.23681,1.2398087768554689
FR08712,FR,2.8399,42.7198,66.753,74.189735,69.33635,2.5833494873046874
FR08714,FR,2.9005,42.6955,61.088,72.11219,62.37115,1.2831509704589834
FR09003,FR,-1.1537,46.1626,57.322,72.950676,57.2552,-0.06680056762695585
FR09008,FR,-1.1171,46.1351,59.507,72.950676,57.2552,-2.251800567626951
FR09103,FR,0.1672,45.6474,53.062,68.406006,50.611294,-2.4507062072753882
FR09302,FR,-0.3959,46.1432,58.249,69.39508,58.6041,0.3550992736816383
FR09404,FR,0.3456,46.584,50.369,68.47419,50.03454,-0.334461730957031
FR10025,FR,1.7692,50.9499,51.397,56.02799,58.186367,6.789367034912111
FR10032,FR,1.5766,50.6944,60.112,72.54085,61.528584,1.4165835266113262
FR12004,FR,1.4181,43.5757,57.886,69.298904,63.102055,5.216054595947263
FR12020,FR,0.1791,43.6287,67.027,70.2588,71.11147,4.084473083496093
FR12029,FR,0.8456,43.8839,66.208,74.57189,74.81991,8.611908142089845
FR12030,FR,1.444,43.5873,58.755,69.298904,63.102055,4.347054595947263
FR12031,FR,1.8219,43.4414,67.033,74.451294,66.667595,-0.3654050903320325
FR12041,FR,1.5715,43.4573,65.156,74.00279,67.40873,2.2527295532226503
FR12042,FR,-0.0405,43.0962,57.037,72.90856,55.908157,-1.1288426513671865
FR12052,FR,0.0623,43.2303,53.327,66.44802,52.301857,-1.025143005371092
FR12053,FR,2.2302,43.6105,60.425,71.615906,63.066185,2.6411849975585966
FR14008,FR,4.63,49.9078,62.745,72.497734,60.10508,-2.639920349121091
FR14010,FR,4.0511,49.2822,54.454,60.312725,54.210392,-0.243608001708985
FR14022,FR,4.36,48.9622,52.958,61.427902,49.0001,-3.957900817871092
FR14032,FR,4.1172,48.2992,53.724,65.51288,55.344173,1.6201734313964877
FR14042,FR,4.9661,48.6458,56.648,69.55644,55.0714,-1.5766003112793001
FR14051,FR,4.7192,49.7453,50.441,65.93418,51.532257,1.0912570800781225
FR15013,FR,5.7287,45.0795,49.537,75.19303,49.01204,-0.5249608154296865
FR15018,FR,5.5894,45.3602,48.387,67.18083,49.010937,0.6239367370605464
FR15031,FR,6.4694,44.997,86.658,85.3082,92.450966,5.792965881347655
FR15038,FR,5.7531,45.1828,41.511,62.242363,45.356823,3.845822967529294
FR15043,FR,5.7356,45.1619,44.014,62.242363,45.356823,1.342822967529294
FR15045,FR,5.6767,45.0578,51.464,77.698006,54.496365,3.0323645935058607
FR16017,FR,8.1585,48.9194,49.237,61.563572,48.875965,-0.36103488159179875
FR16029,FR,7.7816,48.6104,48.345,57.94127,49.518013,1.1730130004882824
FR16031,FR,7.3142,48.8573,65.274,71.60617,63.688736,-1.5852640380859384
FR16041,FR,7.6878,48.5157,49.211,57.397625,49.395542,0.1845421447753921
FR16064,FR,7.3331,48.0654,54.609,64.68012,55.69453,1.0855304870605451
FR16065,FR,7.3416,47.7231,61.175,61.089344,59.22283,-1.9521682739257784
FR16066,FR,7.3091,47.7374,51.851,61.089344,59.22283,7.37183172607422
FR16302,FR,7.1298,48.493,70.334,77.89344,64.24668,-6.087318786621097
FR18035,FR,2.2398,49.8689,45.483,60.50137,49.557842,4.074842254638675
FR18039,FR,1.6108,50.1294,56.547,65.94745,56.543102,-0.003897735595700169
FR18043,FR,2.4744,49.2596,48.324,62.904808,48.548214,0.2242139587402363
FR18045,FR,2.8011,49.6967,53.735,62.59997,54.614143,0.8791433715820318
FR18053,FR,2.3046,49.9017,46.097,60.239452,50.534725,4.437725189208983
FR19012,FR,-4.4866,48.3862,62.205,73.995605,65.527466,3.3224658203125017
FR19032,FR,-3.395,47.7425,63.598,71.73114,59.82106,-3.7769398193359365
FR19033,FR,-2.764,47.6489,62.217,71.52414,55.14844,-7.068558685302733
FR19061,FR,-2.7495,48.5135,59.753,71.70383,59.587696,-0.165303924560547
FR20037,FR,4.8022,45.6019,56.585,62.92156,56.46295,-0.12204833984375085
FR20047,FR,4.954,45.8232,55.111,69.37786,52.72307,-2.3879317626953096
FR20049,FR,4.4657,45.9614,72.696,76.32808,73.85697,1.1609717407226583
FR20062,FR,4.8542,45.7577,50.083,55.32066,53.981285,3.8982850952148453
FR21001,FR,-0.3911,49.1922,54.746,62.051373,55.705585,0.9595854797363259
FR21031,FR,0.1108,48.4456,57.013,65.45018,55.107502,-1.90549801635742
FR21040,FR,-1.0847,49.1164,57.497,66.74711,58.77672,1.2797181396484376
FR21050,FR,-0.4583,48.645,68.351,68.24408,59.637943,-8.713056732177733
FR23078,FR,-0.8836,47.0558,59.161,69.34784,60.091198,0.9301979675292955
FR23110,FR,-2.2502,47.2641,61.762,74.31906,63.65119,1.8891917114257808
FR23123,FR,-0.7681,48.0693,54.987,65.62573,51.805416,-3.1815838928222675
FR23124,FR,-0.7434,46.6566,58.592,70.03492,61.863117,3.2711172180175794
FR23150,FR,-0.5501,47.4473,58.613,65.630516,62.35664,3.7436398620605473
FR23152,FR,-1.4369,46.6606,57.493,70.5262,57.721214,0.22821429443359165
