Station,Country,Longitude,Latitude,Average,Model_Raw,Interpolated_Bias,Model_Corrected,Residual,Active
FR04017,FR,2.2781,48.8814,37.853,36.17799377441406,-2.2282975240794856,33.949696250334576,-3.903303749665426,0
ES1397A,ES,2.2873,42.0033,45.031,66.25151824951172,-7.379179363676124,58.8723388858356,13.841338885835595,0
FR18053,FR,2.3046,49.9017,44.032,57.732784271240234,-9.463166042554176,48.269618228686056,4.23761822868606,0
FR07017,FR,2.4452,44.9313,59.838,71.17715454101562,-9.656544424477245,61.52061011653838,1.6826101165383776,0
ES1347A,ES,2.5102,42.1433,53.423,70.34440612792969,-6.696102683217193,63.6483034447125,10.225303444712496,0
FR28028,FR,2.6357,50.5354,46.21,56.62294006347656,-8.710976751012382,47.91196331246418,1.70196331246418,0
FR04328,FR,2.6453,48.3547,51.964,63.294532775878906,-5.319487534911529,57.975045240967376,6.011045240967377,0
FR28033,FR,2.6664,50.4897,46.672,58.82891845703125,-9.026308794869385,49.80260966216187,3.1306096621618735,0
FR04142,FR,2.7503,49.0281,56.345,57.05531311035156,-4.665481439565637,52.38983167078592,-3.955168329214075,0
PL0283A,PL,20.605,50.8725,48.678,65.59605407714844,-13.9446053418706,51.65144873527784,2.9734487352778416,0
HU0026A,HU,20.6164,48.2472,47.493,67.34659576416016,-17.158665384908236,50.18793037925192,2.6949303792519217,0
RO0195A,RO,21.1518,45.9134,34.374,67.26276397705078,-22.573655023107385,44.68910895394339,10.315108953943394,0
PL0002R,PL,21.9724,51.8144,51.579,66.58258819580078,-15.09272734724623,51.48986084855455,-0.0891391514454511,0
PL0005R,PL,22.0381,54.1248,56.215,67.51356506347656,-12.631291089652136,54.882273973824425,-1.3327260261755782,0
PL0149A,PL,23.2299,53.1386,55.564,65.20481872558594,-13.940784034072246,51.26403469151369,-4.299965308486307,0
BG0040A,BG,23.311,42.7323,47.903,64.49808502197266,-28.05216341090932,36.44592161106334,-11.457078388936658,0
BG0052A,BG,23.4002,42.6665,41.257,69.81237030029297,-27.37125696963981,42.44111333065317,1.1841133306531688,0
RO0092A,RO,23.5635,46.0643,36.082,66.14453887939453,-23.154652267942044,42.98988661145249,6.90788661145249,0
GR0031A,GR,23.713,37.932,67.94,41.90531921386719,2.0481401865319206,43.95345940039911,-23.98654059960089,0
EE0018A,EE,24.6495,59.4142,54.746,58.23191833496094,-7.212308894419468,51.01960944054147,-3.7263905594585296,0
